watch_date,device_type,watch_duration_minutes,progress_percentage,action,quality,is_download,age,gender,country,subscription_plan,subscription_start_date,is_active,monthly_spend,household_size,title,content_type,genre_primary,release_year,duration_minutes,maturity_level,language,country_of_origin,imdb_rating,is_netflix_original,added_to_platform,content_warning
8/17/2024,Desktop,26.90,47.00,completed,4K,TRUE,35.00,Male,CANADA,Premium,2024-03-10,TRUE,12.73,6.00,Secret City,Documentary,War,2012,104,Adult,English,India,5.40,FALSE,2022-12-15,TRUE
6/20/2024,Mobile,31.50,22.00,completed,HD,FALSE,35.00,Male,USA,Premium,2022-11-30,TRUE,30.39,3.00,A Quest,Movie,Horror,2002,89,Kids,Spanish,USA,8.30,FALSE,2025-01-09,FALSE
1/22/2024,Mobile,42.20,99.50,stopped,HD,FALSE,22.00,Male,CANADA,Standard,2024-05-23,TRUE,27.55,1.00,War Dream,Limited Series,Sci-Fi,1998,24,Adult,English,USA,6.70,TRUE,2025-05-18,FALSE
11/30/2025,Desktop,20.80,27.40,started,HD,FALSE,41.00,Male,USA,Premium+,2025-05-09,TRUE,16.60,2.00,A Storm,Stand-Up Comedy,Sci-Fi,1999,57,Adult,English,South Korea,7.70,FALSE,2020-12-07,FALSE
1/20/2024,Laptop,16.30,58.90,completed,HD,FALSE,39.00,Female,USA,Basic,2023-12-09,FALSE,23.34,3.00,Dragon Princess,Tv Series,Mystery,2022,42,Kids,English,USA,8.80,FALSE,2022-12-10,FALSE
10/14/2025,Mobile,21.40,8.50,paused,4K,FALSE,34.00,Male,USA,Premium,2025-04-05,FALSE,12.86,5.00,Adventure Princess,Tv Series,Action,2005,67,Kids,English,UK,3.70,TRUE,2022-06-13,FALSE
7/26/2025,Smart TV,67.10,11.80,completed,4K,FALSE,20.00,Female,USA,Premium,2025-06-26,FALSE,14.89,4.00,Adventure Fire,Movie,Biography,2006,143,Adult,German,Germany,5.00,TRUE,2022-12-28,FALSE
11/20/2024,Desktop,10.10,80.90,completed,Ultra HD,FALSE,8.00,Female,USA,Premium,2024-08-18,TRUE,2.84,3.00,Storm Dream,Movie,Thriller,2002,80,Adult,Spanish,France,4.90,FALSE,2022-10-21,TRUE
12/17/2024,Tablet,64.90,72.40,started,HD,FALSE,35.00,Male,USA,Standard,2025-07-07,TRUE,32.04,2.00,Dream Adventure,Tv Series,Music,2021,49,Adult,English,Japan,9.40,TRUE,2022-12-04,FALSE
12/20/2025,Smart TV,59.90,34.80,started,4K,FALSE,35.00,Male,USA,Premium,2023-08-28,TRUE,6.22,2.00,Fire Phoenix,Tv Series,Drama,2018,45,Kids,Japanese,South Korea,5.30,FALSE,2020-09-07,TRUE
3/16/2025,Desktop,32.40,73.00,stopped,HD,TRUE,35.00,Male,CANADA,Basic,2024-06-18,TRUE,9.47,1.00,Day Quest,Stand-Up Comedy,Family,2002,530,Adult,Hindi,South Korea,6.30,FALSE,2020-11-27,FALSE
11/13/2025,Tablet,21.50,82.70,completed,4K,FALSE,58.00,Male,CANADA,Premium,2023-09-22,TRUE,25.07,1.00,A Quest,Movie,History,2022,110,Teens,French,Germany,5.90,FALSE,2020-12-09,TRUE
8/4/2025,Tablet,44.50,54.40,started,4K,FALSE,56.00,Male,USA,Premium,2024-10-31,TRUE,15.67,4.00,King Day,Movie,Music,2016,129,Kids,English,Canada,7.70,FALSE,2024-06-24,FALSE
2/24/2024,Desktop,59.00,40.70,started,Ultra HD,FALSE,29.00,Female,USA,Basic,2022-08-17,TRUE,18.73,2.00,New Quest,Movie,Comedy,1997,147,Adult,Italian,USA,6.90,TRUE,2022-12-11,FALSE
1/15/2024,Tablet,100.10,79.20,paused,4K,FALSE,35.00,Female,USA,Standard,2024-12-29,TRUE,31.09,4.00,Bright Journey,Tv Series,Adventure,2011,46,Teens,Korean,USA,8.70,FALSE,2022-02-03,FALSE
6/5/2025,Desktop,14.00,12.60,completed,HD,FALSE,49.00,Female,CANADA,Standard,2024-09-27,TRUE,38.06,6.00,Phoenix Princess,Tv Series,Action,2019,76,Adult,German,USA,6.30,TRUE,2021-08-11,TRUE
2/4/2025,Smart TV,5.50,26.60,started,4K,FALSE,37.00,Female,USA,Standard,2024-01-15,TRUE,4.18,2.00,Phoenix Ice,Tv Series,Animation,2024,63,Adult,English,USA,4.90,TRUE,2025-03-17,TRUE
3/25/2025,Smart TV,66.10,49.60,started,HD,FALSE,40.00,Male,CANADA,Basic,2023-01-16,TRUE,17.12,1.00,Last War,Limited Series,Mystery,1993,23,Kids,English,USA,4.40,FALSE,2024-05-05,FALSE
9/28/2025,Mobile,66.60,42.60,started,4K,FALSE,34.00,Male,USA,Standard,2022-08-23,TRUE,16.06,3.00,House War,Movie,Animation,2014,82,Family,English,USA,7.50,FALSE,2025-03-18,FALSE
12/24/2025,Tablet,30.40,8.70,started,HD,FALSE,43.00,Prefer not to say,USA,Standard,2024-03-23,TRUE,2.64,2.00,Queen Queen,Movie,Sci-Fi,1997,122,Kids,English,India,2.50,FALSE,2023-09-15,FALSE
9/26/2024,Tablet,37.80,98.80,stopped,HD,TRUE,35.00,Male,CANADA,Standard,2023-04-29,TRUE,34.98,1.00,First Journey,Documentary,Crime,2012,102,Kids,English,South Korea,8.20,FALSE,2024-02-07,FALSE
12/6/2025,Smart TV,4.80,87.40,completed,HD,FALSE,38.00,Male,USA,Basic,2024-10-04,TRUE,11.45,6.00,An Family,Movie,Animation,1999,11,Family,Italian,USA,6.50,FALSE,2024-02-08,FALSE
10/24/2025,Smart TV,65.40,66.00,completed,HD,FALSE,23.00,Male,USA,Premium+,2023-12-05,TRUE,23.04,3.00,War Journey,Movie,Family,2018,170,Adult,English,USA,4.00,FALSE,2023-01-26,FALSE
1/15/2025,Desktop,84.10,91.90,paused,4K,FALSE,23.00,Male,USA,Premium,2023-05-16,TRUE,13.22,1.00,Family Day,Stand-Up Comedy,History,2006,59,Kids,English,Canada,5.80,FALSE,2024-09-24,TRUE
7/19/2025,Smart TV,1.10,36.20,completed,HD,FALSE,24.00,Male,USA,Premium+,2025-02-08,TRUE,3.66,2.00,Quest Quest,Tv Series,Animation,2015,29,Teens,English,Canada,7.00,TRUE,2022-02-23,TRUE
3/7/2024,Smart TV,29.30,65.50,completed,HD,FALSE,21.00,Male,USA,Premium,2024-07-09,TRUE,14.83,1.00,Ice Fire,Tv Series,Romance,2005,59,Adult,English,Germany,4.10,FALSE,2025-05-31,FALSE
11/8/2025,Desktop,122.80,26.90,started,HD,FALSE,20.00,Male,USA,Standard,2025-05-09,FALSE,11.20,1.00,Mystery House,Documentary,Biography,1994,112,Kids,Italian,USA,5.70,FALSE,2025-06-30,FALSE
2/19/2025,Smart TV,25.60,49.00,stopped,4K,FALSE,40.00,Male,USA,Standard,2023-07-18,TRUE,12.58,2.00,War Storm,Tv Series,Mystery,1997,66,Kids,Spanish,USA,8.90,TRUE,2022-07-29,FALSE
3/1/2025,Laptop,51.90,47.70,started,SD,FALSE,30.00,Prefer not to say,USA,Premium,2024-10-11,TRUE,11.55,2.00,Warrior Mission,Documentary,Sport,2015,91,Kids,English,USA,3.10,FALSE,2023-06-15,FALSE
3/18/2024,Smart TV,65.40,97.40,completed,HD,FALSE,14.00,Other,USA,Premium,2022-10-21,TRUE,7.69,5.00,Battle Queen,Limited Series,Romance,2014,52,Teens,English,South Korea,6.50,TRUE,2024-08-04,FALSE
4/2/2025,Desktop,41.50,23.40,stopped,SD,FALSE,44.00,Female,USA,Standard,2023-02-02,FALSE,17.24,4.00,Dark Day,Limited Series,Animation,1991,18,Teens,English,Canada,5.80,FALSE,2025-04-30,FALSE
5/15/2025,Smart TV,122.30,53.60,started,HD,FALSE,47.00,Female,USA,Standard,2025-04-15,FALSE,16.26,4.00,War Story,Tv Series,War,2017,26,Adult,English,USA,8.00,FALSE,2022-01-24,FALSE
4/15/2025,Mobile,18.60,49.60,stopped,4K,FALSE,12.00,Male,USA,Premium,2023-08-09,TRUE,10.41,2.00,Night King,Movie,Mystery,2010,81,Kids,German,USA,5.50,FALSE,2024-05-28,FALSE
12/14/2024,Tablet,69.70,86.00,stopped,SD,FALSE,33.00,Male,USA,Premium,2022-08-27,TRUE,8.28,1.00,Little Journey,Stand-Up Comedy,War,2006,72,Adult,English,Canada,1.60,TRUE,2024-01-09,FALSE
7/10/2024,Smart TV,28.70,15.50,started,4K,FALSE,30.00,Female,CANADA,Basic,2023-10-08,TRUE,20.72,1.00,Old House,Movie,Crime,1995,116,Adult,English,USA,1.70,TRUE,2021-04-05,TRUE
8/25/2024,Laptop,21.00,24.70,started,SD,FALSE,52.00,Female,CANADA,Premium+,2022-08-30,TRUE,18.12,4.00,Princess Queen,Movie,Mystery,1998,113,Adult,Hindi,UK,6.60,FALSE,2022-07-31,FALSE
12/28/2024,Desktop,41.00,27.40,stopped,4K,TRUE,36.00,Female,CANADA,Standard,2025-07-02,TRUE,5.60,3.00,Big Adventure,Documentary,Biography,1998,68,Kids,English,UK,0.60,TRUE,2024-07-11,FALSE
7/21/2025,Smart TV,108.20,16.90,paused,4K,TRUE,50.00,Male,USA,Standard,2025-06-02,TRUE,23.76,2.00,Day City,Documentary,Adventure,2014,110,Adult,English,India,9.60,FALSE,2025-04-06,FALSE
5/13/2024,Tablet,1.90,25.70,started,4K,TRUE,37.00,Female,USA,Standard,2023-08-13,FALSE,12.77,1.00,Quest Mystery,Tv Series,Biography,1986,36,Adult,French,Japan,7.40,TRUE,2022-12-15,TRUE
3/26/2024,Laptop,11.90,54.60,stopped,HD,FALSE,45.00,Female,CANADA,Standard,2023-08-18,TRUE,27.39,4.00,Big Story,Movie,Western,2020,146,Teens,English,UK,5.80,FALSE,2020-10-15,FALSE
9/25/2024,Desktop,127.20,28.60,started,HD,FALSE,32.00,Female,CANADA,Basic,2025-04-11,TRUE,32.69,1.00,Love Legend,Movie,Western,2018,121,Adult,English,Germany,6.50,FALSE,2024-12-29,FALSE
11/4/2025,Smart TV,45.80,4.10,started,HD,FALSE,38.00,Male,USA,Premium,2023-01-18,TRUE,28.05,3.00,Queen Quest,Movie,Biography,1995,166,Family,English,India,6.90,FALSE,2022-10-11,FALSE
5/9/2024,Desktop,40.00,49.60,stopped,4K,FALSE,36.00,Female,CANADA,Basic,2024-01-21,TRUE,7.13,2.00,Mystery Dream,Tv Series,Sci-Fi,2018,35,Adult,French,USA,7.00,FALSE,2025-04-22,FALSE
12/22/2025,Mobile,4.00,93.30,paused,Ultra HD,FALSE,41.00,Female,CANADA,Premium,2024-03-17,FALSE,8.66,1.00,Our Queen,Movie,Western,2010,105,Family,English,Canada,5.00,TRUE,2022-01-10,FALSE
7/4/2025,Smart TV,29.80,12.00,started,HD,TRUE,24.00,Male,USA,Premium+,2025-05-15,TRUE,12.53,2.00,Storm Journey,Tv Series,Mystery,2013,52,Family,Korean,India,6.60,FALSE,2021-02-15,FALSE
5/4/2024,Laptop,30.90,43.60,completed,HD,FALSE,31.00,Female,USA,Standard,2022-09-26,TRUE,31.56,7.00,City Family,Movie,Family,2015,144,Kids,Korean,UK,6.40,FALSE,2023-06-04,TRUE
12/19/2024,Tablet,150.80,53.10,completed,SD,FALSE,27.00,Other,USA,Premium,2024-09-23,TRUE,7.21,1.00,Kingdom City,Tv Series,History,1994,53,Adult,English,USA,5.70,FALSE,2020-10-22,FALSE
9/12/2025,Tablet,24.30,51.00,paused,SD,FALSE,25.00,Female,USA,Basic,2024-07-09,TRUE,10.20,2.00,First Dragon,Movie,Biography,2008,90,Teens,English,India,5.40,TRUE,2025-02-07,FALSE
1/1/2024,Tablet,141.80,93.20,started,4K,TRUE,43.00,Female,USA,Standard,2023-04-03,TRUE,35.47,7.00,First Family,Movie,Adventure,2008,125,Teens,English,Canada,8.90,TRUE,2021-08-28,TRUE
12/9/2024,Smart TV,30.60,6.20,stopped,HD,FALSE,39.00,Male,USA,Premium,2024-07-29,TRUE,6.37,2.00,Mission Storm,Documentary,Sci-Fi,2022,56,Teens,English,USA,6.90,TRUE,2021-06-16,FALSE
3/24/2024,Smart TV,59.90,57.40,paused,HD,FALSE,9.00,Male,USA,Basic,2024-05-19,TRUE,11.30,2.00,Dark Storm,Tv Series,Family,1991,24,Kids,English,India,1.70,FALSE,2022-02-23,FALSE
11/3/2024,Tablet,86.30,29.30,paused,HD,TRUE,28.00,Male,USA,Premium+,2024-10-21,TRUE,12.17,2.00,Last Quest,Tv Series,Biography,2015,41,Family,French,USA,6.10,FALSE,2023-08-10,FALSE
2/18/2025,Laptop,110.40,64.60,completed,HD,FALSE,21.00,Male,USA,Standard,2023-05-09,TRUE,8.98,1.00,Bright Dragon,Stand-Up Comedy,Thriller,2018,55,Teens,English,USA,7.90,FALSE,2022-09-23,TRUE
6/12/2025,Desktop,87.80,26.40,paused,HD,FALSE,14.00,Female,USA,Standard,2025-01-09,TRUE,8.00,2.00,Fire Queen,Movie,Documentary,1991,101,Adult,English,USA,5.30,FALSE,2021-08-02,FALSE
12/4/2024,Mobile,40.50,38.20,stopped,4K,FALSE,42.00,Other,USA,Premium,2024-02-28,FALSE,9.00,3.00,Old Ice,Documentary,Biography,2006,44,Adult,English,South Korea,6.90,FALSE,2021-08-27,FALSE
10/22/2024,Mobile,542.40,51.10,completed,4K,TRUE,35.00,Male,USA,Premium,2023-04-27,TRUE,13.87,2.00,Night House,Movie,Horror,2019,78,Adult,English,USA,0.60,FALSE,2024-10-15,TRUE
4/18/2024,Tablet,81.10,66.00,stopped,4K,TRUE,22.00,Female,CANADA,Basic,2022-09-25,TRUE,15.46,4.00,Adventure House,Movie,Animation,1992,109,Adult,Korean,USA,6.30,TRUE,2023-09-28,FALSE
8/3/2025,Desktop,47.60,35.10,completed,Ultra HD,TRUE,40.00,Female,CANADA,Premium,2024-06-10,TRUE,0.44,2.00,Mission Fire,Movie,Documentary,2023,119,Teens,Italian,Japan,7.80,FALSE,2021-06-05,FALSE
3/7/2025,Desktop,4.00,15.70,completed,Ultra HD,FALSE,35.00,Male,CANADA,Premium,2022-12-14,TRUE,4.08,4.00,Dark Fire,Limited Series,Biography,2014,61,Adult,French,USA,3.80,TRUE,2021-12-16,FALSE
10/23/2025,Smart TV,33.60,17.10,started,HD,TRUE,35.00,Male,CANADA,Basic,2024-10-07,TRUE,14.47,3.00,Phoenix Mission,Movie,Action,2012,129,Kids,English,USA,4.40,FALSE,2022-08-16,FALSE
5/7/2024,Mobile,148.60,33.20,paused,4K,TRUE,32.00,Male,USA,Premium,2023-03-31,TRUE,6.25,3.00,Hero Story,Movie,Animation,1997,101,Adult,English,South Korea,5.50,FALSE,2023-09-28,FALSE
5/21/2025,Tablet,90.20,91.30,completed,HD,TRUE,51.00,Female,USA,Premium,2024-04-05,FALSE,15.14,4.00,Our Ice,Documentary,Horror,1996,87,Kids,French,USA,6.80,FALSE,2021-12-16,FALSE
9/13/2025,Mobile,20.70,45.10,completed,4K,TRUE,45.00,Female,USA,Basic,2023-11-02,TRUE,18.72,3.00,Dragon City,Stand-Up Comedy,War,1998,379,Kids,English,USA,5.20,FALSE,2023-01-31,FALSE
11/5/2025,Smart TV,85.50,73.40,started,4K,FALSE,42.00,Male,CANADA,Premium,2025-02-03,FALSE,60.50,3.00,Love Journey,Movie,Horror,2015,109,Kids,Hindi,USA,7.90,FALSE,2025-01-08,FALSE
10/12/2025,Smart TV,25.60,49.60,completed,HD,FALSE,26.00,Male,USA,Basic,2023-09-21,TRUE,6.58,5.00,Princess Legend,Documentary,Thriller,2004,43,Kids,French,Japan,4.40,FALSE,2022-10-08,TRUE
9/6/2024,Tablet,57.40,25.50,started,4K,FALSE,30.00,Female,USA,Premium,2023-03-20,TRUE,24.56,2.00,Our City,Movie,Crime,1999,113,Adult,English,France,6.50,FALSE,2024-07-19,TRUE
11/16/2025,Mobile,29.20,74.50,completed,SD,FALSE,35.00,Female,CANADA,Premium,2023-12-21,TRUE,9.11,1.00,Queen House,Tv Series,Fantasy,2015,44,Family,English,Canada,7.90,TRUE,2025-03-15,FALSE
9/29/2025,Mobile,71.00,2.50,stopped,SD,TRUE,38.00,Prefer not to say,USA,Standard,2023-10-01,TRUE,11.89,6.00,Day Mission,Movie,Romance,2000,86,Teens,German,USA,7.10,FALSE,2021-09-12,FALSE
12/18/2025,Tablet,115.60,98.20,stopped,4K,FALSE,35.00,Male,CANADA,Standard,2023-07-07,TRUE,9.46,2.00,Quest House,Movie,Action,1995,113,Adult,English,USA,5.90,FALSE,2021-09-05,FALSE
1/30/2024,Mobile,27.60,13.40,completed,HD,FALSE,33.00,Male,USA,Basic,2022-10-13,FALSE,22.12,1.00,Love Fire,Movie,Documentary,2022,93,Kids,English,South Korea,9.50,FALSE,2023-02-04,FALSE
5/1/2024,Smart TV,31.50,90.70,started,HD,FALSE,48.00,Female,CANADA,Standard,2025-06-04,FALSE,16.73,3.00,Legend Storm,Tv Series,Fantasy,2003,32,Adult,English,USA,3.60,TRUE,2025-05-06,FALSE
3/23/2025,Smart TV,7.90,41.40,stopped,HD,FALSE,32.00,Female,USA,Basic,2024-09-11,TRUE,5.16,2.00,Fire Hero,Documentary,Fantasy,2004,141,Teens,Spanish,UK,8.30,FALSE,2024-04-24,FALSE
1/14/2025,Tablet,9.20,63.70,completed,SD,TRUE,24.00,Female,CANADA,Basic,2023-06-03,TRUE,40.40,2.00,Adventure Fire,Movie,Biography,2006,143,Adult,German,Germany,5.00,TRUE,2022-12-28,FALSE
2/6/2024,Smart TV,117.90,3.60,stopped,SD,FALSE,31.00,Female,USA,Standard,2023-05-06,TRUE,11.99,4.00,Little Warrior,Documentary,Action,2019,98,Kids,Hindi,South Korea,8.50,FALSE,2025-07-26,TRUE
1/20/2024,Mobile,63.70,49.60,completed,SD,FALSE,57.00,Female,USA,Standard,2023-09-03,TRUE,6.11,2.00,The Dream,Movie,Action,2019,72,Teens,Korean,USA,8.00,TRUE,2020-11-09,FALSE
10/20/2025,Mobile,73.20,49.60,started,HD,FALSE,23.00,Male,CANADA,Standard,2024-05-18,TRUE,16.66,2.00,City Mystery,Movie,Animation,2011,119,Family,German,USA,5.50,FALSE,2023-07-31,FALSE
11/27/2025,Smart TV,27.20,46.50,paused,HD,FALSE,13.00,Male,USA,Premium+,2023-02-05,TRUE,1.22,2.00,First Hero,Movie,Action,2020,452,Kids,Hindi,India,6.70,TRUE,2024-06-01,FALSE
10/31/2025,Mobile,41.10,33.50,stopped,HD,FALSE,47.00,Male,CANADA,Premium,2025-03-12,TRUE,9.48,5.00,Our Mission,Tv Series,Music,2013,66,Teens,French,Japan,7.30,TRUE,2020-12-04,TRUE
1/14/2024,Laptop,108.70,74.60,paused,HD,FALSE,42.00,Male,CANADA,Standard,2023-11-09,FALSE,51.13,2.00,Princess Love,Tv Series,Family,1994,38,Family,English,USA,7.40,FALSE,2021-03-01,FALSE
8/13/2025,Smart TV,57.90,60.40,completed,HD,FALSE,38.00,Male,USA,Premium+,2024-05-24,TRUE,14.59,2.00,Battle Phoenix,Stand-Up Comedy,Documentary,2021,49,Kids,English,USA,6.60,FALSE,2025-07-25,TRUE
10/21/2025,Desktop,11.80,42.50,stopped,HD,FALSE,61.00,Female,USA,Standard,2023-06-14,TRUE,29.95,3.00,City Battle,Stand-Up Comedy,Fantasy,2003,58,Adult,English,UK,6.80,FALSE,2025-01-06,FALSE
1/7/2025,Mobile,43.30,22.20,stopped,4K,FALSE,35.00,Male,USA,Basic,2024-02-28,TRUE,15.12,3.00,Mission Empire,Movie,Fantasy,2000,131,Kids,English,UK,8.40,TRUE,2021-04-01,TRUE
2/23/2025,Desktop,69.80,37.40,paused,HD,FALSE,41.00,Male,USA,Basic,2022-12-24,TRUE,44.65,2.00,Big Dragon,Tv Series,Romance,2003,50,Teens,English,Canada,6.00,FALSE,2023-04-13,FALSE
7/25/2024,Desktop,108.90,90.10,completed,Ultra HD,TRUE,51.00,Female,USA,Premium+,2024-07-30,TRUE,3.87,2.00,Battle Love,Tv Series,Documentary,2009,54,Adult,English,Canada,5.80,FALSE,2021-09-14,FALSE
3/1/2024,Smart TV,51.70,94.80,stopped,HD,FALSE,42.00,Male,USA,Basic,2022-10-17,TRUE,8.06,3.00,Fire Family,Movie,Drama,2003,142,Adult,English,USA,8.50,FALSE,2021-05-04,TRUE
9/12/2024,Laptop,48.30,74.50,completed,4K,TRUE,34.00,Male,CANADA,Standard,2022-12-12,TRUE,26.57,6.00,Queen Hero,Movie,Sport,2020,147,Kids,English,USA,7.80,FALSE,2022-03-09,FALSE
10/28/2025,Laptop,58.90,1.20,completed,4K,FALSE,25.00,Female,CANADA,Premium,2025-07-26,TRUE,12.37,2.00,City Mystery,Movie,Animation,2011,119,Family,German,USA,5.50,FALSE,2023-07-31,FALSE
7/4/2025,Laptop,25.80,49.00,stopped,4K,FALSE,42.00,Male,USA,Standard,2025-03-12,TRUE,20.22,2.00,Kingdom Empire,Movie,Music,2009,66,Kids,English,USA,5.40,TRUE,2021-12-19,TRUE
7/29/2025,Desktop,26.10,76.00,paused,HD,FALSE,26.00,Male,USA,Standard,2024-10-08,TRUE,36.89,1.00,Little Kingdom,Movie,Documentary,2023,99,Kids,English,USA,1.40,FALSE,2023-08-08,FALSE
12/14/2025,Mobile,65.80,95.10,started,HD,FALSE,35.00,Female,CANADA,Premium,2024-07-27,TRUE,3.74,4.00,Empire Battle,Movie,Family,2023,108,Kids,English,USA,6.80,TRUE,2023-05-30,FALSE
3/29/2024,Tablet,90.00,74.60,paused,HD,FALSE,49.00,Female,USA,Premium+,2022-10-20,TRUE,8.47,6.00,Queen Night,Documentary,Sci-Fi,2000,89,Teens,French,France,7.70,FALSE,2024-01-21,FALSE
6/9/2024,Laptop,98.10,82.80,completed,4K,FALSE,20.00,Female,CANADA,Premium+,2024-07-04,FALSE,5.63,1.00,Storm Dream,Movie,Horror,1998,99,Family,Japanese,Japan,9.20,FALSE,2024-05-09,FALSE
9/12/2024,Tablet,45.10,11.10,started,4K,FALSE,19.00,Female,USA,Standard,2023-03-18,TRUE,10.13,2.00,Fire Phoenix,Tv Series,Drama,2018,45,Kids,Japanese,South Korea,5.30,FALSE,2020-09-07,TRUE
8/3/2024,Tablet,12.30,36.00,paused,HD,FALSE,17.00,Male,USA,Standard,2025-03-05,TRUE,16.65,1.00,War Phoenix,Stand-Up Comedy,Action,1997,74,Adult,English,Germany,8.00,FALSE,2022-04-20,TRUE
8/13/2024,Laptop,51.50,39.50,stopped,SD,FALSE,31.00,Female,CANADA,Standard,2024-05-03,TRUE,6.84,2.00,Queen Night,Documentary,Sci-Fi,2000,89,Teens,French,France,7.70,FALSE,2024-01-21,FALSE
6/7/2025,Laptop,95.40,67.50,paused,HD,FALSE,28.00,Female,USA,Standard,2025-01-21,FALSE,15.95,2.00,Dragon Mission,Movie,War,1997,137,Kids,English,USA,4.60,FALSE,2021-01-30,FALSE
5/2/2024,Laptop,51.70,75.90,stopped,HD,TRUE,22.00,Male,USA,Basic,2024-11-07,FALSE,17.47,2.00,Day Journey,Movie,Crime,2013,50,Family,Korean,South Korea,3.10,TRUE,2022-02-22,FALSE
7/21/2025,Mobile,29.80,66.40,completed,HD,TRUE,35.00,Male,USA,Standard,2025-06-09,TRUE,35.61,1.00,War Adventure,Movie,War,2015,105,Family,English,USA,7.40,FALSE,2020-12-29,FALSE
12/12/2024,Smart TV,148.20,21.10,completed,HD,FALSE,25.00,Other,CANADA,Basic,2023-09-12,TRUE,20.19,2.00,Love Kingdom,Movie,Crime,2001,104,Kids,Hindi,France,7.10,FALSE,2024-09-13,FALSE
9/5/2025,Tablet,28.00,20.80,completed,HD,FALSE,46.00,Female,USA,Standard,2023-03-07,TRUE,1.42,3.00,Dream Secret,Tv Series,Documentary,2024,33,Teens,English,UK,4.50,FALSE,2021-06-08,FALSE
6/8/2025,Smart TV,4.90,71.90,completed,4K,FALSE,39.00,Male,CANADA,Premium,2023-03-30,TRUE,34.25,5.00,An Princess,Movie,History,2020,107,Kids,English,USA,6.50,FALSE,2021-08-23,FALSE
7/6/2024,Tablet,39.20,7.90,paused,HD,FALSE,60.00,Female,CANADA,Premium,2023-05-28,TRUE,22.89,1.00,Old King,Documentary,Music,2018,110,Kids,Italian,USA,8.10,FALSE,2021-03-20,FALSE
6/3/2025,Tablet,20.90,11.70,stopped,HD,FALSE,47.00,Male,USA,Basic,2023-11-24,TRUE,9.01,1.00,First Ice,Documentary,Adventure,2007,96,Kids,English,South Korea,7.10,FALSE,2022-12-06,FALSE
10/21/2025,Smart TV,16.10,59.50,completed,HD,FALSE,45.00,Female,CANADA,Premium,2025-07-20,TRUE,24.99,2.00,King Fire,Movie,Action,2018,105,Kids,English,UK,4.50,FALSE,2024-06-22,TRUE
8/11/2024,Smart TV,78.00,91.70,stopped,HD,FALSE,38.00,Other,CANADA,Standard,2022-11-05,TRUE,15.98,4.00,New Story,Movie,Horror,1998,67,Teens,Italian,UK,5.60,TRUE,2022-08-16,TRUE
2/23/2024,Desktop,62.70,81.70,completed,HD,FALSE,31.00,Male,USA,Basic,2023-02-21,TRUE,17.26,1.00,My Journey,Tv Series,Music,1990,33,Family,English,USA,3.90,TRUE,2025-06-10,FALSE
8/20/2025,Laptop,72.20,46.40,stopped,HD,FALSE,27.00,Female,CANADA,Standard,2024-10-26,TRUE,3.48,1.00,Adventure Hero,Tv Series,Western,2018,50,Teens,English,France,8.10,FALSE,2023-10-10,FALSE
1/11/2024,Tablet,104.40,4.90,stopped,4K,FALSE,33.00,Female,USA,Premium+,2022-12-04,TRUE,1.99,3.00,War Battle,Tv Series,Adventure,1966,17,Adult,Spanish,USA,8.00,FALSE,2024-03-11,FALSE
1/13/2025,Desktop,90.00,49.60,paused,HD,FALSE,32.00,Male,CANADA,Standard,2023-05-15,TRUE,10.13,3.00,War Story,Movie,Action,1990,96,Family,Korean,Japan,3.90,FALSE,2024-10-30,TRUE
12/22/2025,Desktop,118.00,71.90,started,SD,TRUE,50.00,Male,USA,Standard,2022-08-02,TRUE,11.02,1.00,Dragon Day,Movie,Sport,2005,88,Family,Korean,USA,9.50,TRUE,2025-06-16,FALSE
12/6/2024,Laptop,60.10,21.00,started,SD,FALSE,11.00,Female,USA,Standard,2024-03-02,FALSE,10.14,4.00,Dragon War,Documentary,Comedy,2022,95,Family,Spanish,Japan,7.70,FALSE,2021-01-12,FALSE
4/22/2024,Mobile,15.80,32.20,stopped,SD,FALSE,23.00,Male,CANADA,Standard,2024-05-18,TRUE,16.66,2.00,Little Journey,Stand-Up Comedy,War,2006,72,Adult,English,Canada,1.60,TRUE,2024-01-09,FALSE
6/21/2024,Tablet,13.60,91.30,stopped,SD,FALSE,55.00,Female,USA,Standard,2024-02-25,TRUE,13.99,2.00,Family Storm,Documentary,Romance,2006,89,Kids,English,USA,3.80,FALSE,2023-10-31,TRUE
8/17/2024,Tablet,40.10,68.50,paused,HD,FALSE,48.00,Male,USA,Basic,2023-08-21,TRUE,20.20,8.00,Mystery Princess,Tv Series,Western,2012,66,Kids,English,USA,3.30,TRUE,2024-02-03,FALSE
11/23/2024,Smart TV,2.40,32.40,stopped,HD,FALSE,35.00,Male,CANADA,Standard,2024-05-13,TRUE,829.29,1.00,Legend Dragon,Movie,Biography,2009,136,Adult,French,South Korea,8.70,TRUE,2020-09-13,FALSE
11/22/2024,Tablet,71.30,9.20,paused,HD,FALSE,41.00,Female,USA,Standard,2025-06-20,TRUE,3.72,2.00,Family Ice,Tv Series,Sport,1992,34,Adult,English,USA,7.50,TRUE,2020-08-02,TRUE
1/17/2024,Smart TV,104.30,12.20,started,4K,FALSE,40.00,Female,CANADA,Premium,2025-06-26,TRUE,14.15,8.00,Legend Ice,Limited Series,Family,2003,32,Adult,English,USA,6.30,FALSE,2021-01-24,FALSE
